longitude,latitude
-51.059581,-30.385511
-51.047388,-30.381423
-51.047606,-30.373057
-51.042446,-30.372359
-51.041282,-30.366301
-51.049557,-30.357596
-51.068027,-30.358208
-51.068723,-30.354945
-51.050972,-30.349155
-51.049805,-30.344516
-51.039821,-30.342862
-51.034711,-30.3368
-51.029662,-30.327171
-51.040231,-30.325142
-51.025777,-30.321224
-51.01979,-30.296435
-51.023247,-30.286191
-51.023227,-30.284048
-51.03075,-30.274402
-51.042714,-30.268601
-51.04841,-30.267852
-51.056665,-30.271059
-51.059198,-30.276637
-51.064706,-30.276162
-51.069291,-30.271212
-51.06333,-30.263742
-51.067827,-30.250722
-51.086445,-30.241456
-51.099397,-30.243303
-51.102633,-30.24754
-51.105796,-30.243636
-51.106114,-30.243589
-51.098715,-30.257576
-51.100787,-30.259399
-51.105533,-30.259844
-51.105757,-30.252369
-51.119608,-30.246344
-51.132566,-30.252868
-51.13682,-30.26269
-51.133656,-30.269853
-51.158045,-30.262456
-51.163984,-30.266504
-51.169546,-30.264574
-51.159076,-30.261878
-51.151705,-30.246411
-51.155856,-30.240539
-51.187447,-30.236343
-51.192644,-30.242483
-51.19203,-30.235038
-51.183453,-30.23323
-51.177461,-30.219878
-51.182564,-30.213357
-51.192967,-30.214161
-51.199399,-30.210841
-51.195207,-30.207664
-51.194196,-30.199913
-51.19819,-30.194361
-51.2249,-30.188154
-51.239849,-30.19068
-51.248671,-30.18627
-51.242751,-30.182362
-51.232533,-30.182964
-51.226618,-30.176804
-51.226402,-30.169251
-51.233125,-30.163889
-51.227003,-30.15879
-51.225803,-30.144847
-51.230887,-30.137563
-51.244575,-30.131824
-51.245135,-30.126843
-51.261998,-30.121723
-51.288347,-30.122685
-51.288605,-30.120393
-51.26161,-30.119368
-51.258647,-30.11167
-51.262885,-30.112143
-51.262908,-30.109303
-51.258414,-30.110682
-51.266693,-30.102716
-51.261254,-30.096814
-51.250394,-30.095176
-51.247116,-30.082368
-51.249544,-30.081076
-51.231507,-30.058436
-51.230312,-30.043672
-51.242521,-30.043509
-51.242151,-30.03537
-51.250705,-30.034976
-51.255547,-30.046197
-51.266616,-30.057114
-51.292342,-30.064794
-51.295022,-30.054036
-51.28975,-30.057346
-51.264597,-30.052867
-51.26016,-30.034436
-51.269428,-30.035083
-51.271885,-30.0389
-51.279624,-30.037768
-51.269021,-30.028349
-51.268145,-30.016408
-51.277633,-30.010846
-51.282601,-30.021859
-51.289376,-30.01182
-51.290268,-30.002153
-51.295758,-30.000384
-51.302272,-30.009829
-51.304179,-30.027448
-51.302056,-30.035691
-51.297442,-30.035822
-51.292363,-30.047524
-51.300226,-30.041708
-51.301453,-30.046144
-51.299198,-30.051083
-51.302544,-30.053987
-51.309753,-30.063508
-51.31447,-30.082708
-51.309071,-30.085452
-51.306833,-30.09422
-51.313654,-30.111859
-51.314204,-30.128499
-51.306089,-30.135597
-51.310912,-30.136206
-51.321429,-30.151006
-51.324117,-30.17061
-51.319424,-30.175323
-51.310021,-30.176181
-51.31073,-30.182494
-51.307432,-30.18069
-51.316021,-30.191207
-51.319628,-30.213007
-51.325314,-30.214875
-51.328593,-30.226579
-51.32574,-30.234902
-51.319408,-30.234901
-51.316757,-30.230313
-51.313315,-30.240067
-51.292322,-30.231305
-51.29869,-30.240022
-51.294841,-30.246877
-51.28734,-30.250788
-51.273188,-30.249695
-51.287528,-30.258664
-51.291846,-30.254455
-51.297943,-30.259576
-51.299618,-30.283772
-51.293628,-30.30401
-51.275914,-30.308398
-51.257184,-30.305697
-51.246283,-30.315048
-51.250003,-30.322584
-51.247204,-30.328454
-51.241227,-30.325533
-51.233768,-30.310382
-51.210711,-30.297847
-51.207343,-30.340743
-51.191527,-30.377273
-51.180989,-30.385899
-51.155854,-30.376416
-51.128575,-30.359178
-51.097703,-30.357495
-51.094644,-30.364656
-51.095283,-30.381562
-51.10416,-30.376268
-51.122049,-30.396844
-51.119214,-30.408553
-51.126206,-30.415519
-51.125369,-30.428482
-51.1319,-30.435225
-51.152578,-30.500193
-51.157073,-30.498844
-51.156254,-30.493113
-51.148634,-30.473422
-51.143404,-30.470949
-51.135742,-30.436713
-51.143897,-30.432462
-51.141935,-30.426473
-51.150958,-30.415494
-51.16751,-30.410098
-51.197867,-30.407959
-51.229125,-30.423689
-51.244901,-30.442718
-51.250061,-30.460334
-51.257371,-30.465277
-51.262979,-30.475604
-51.298401,-30.559014
-51.303336,-30.588476
-51.302218,-30.634375
-51.293088,-30.707602
-51.294129,-30.751484
-51.281131,-30.801594
-51.282423,-30.812465
-51.290339,-30.817447
-51.298639,-30.816271
-51.285108,-30.807183
-51.287286,-30.79744
-51.331196,-30.778407
-51.305475,-30.784244
-51.293944,-30.770818
-51.299645,-30.731278
-51.30647,-30.71542
-51.316587,-30.704074
-51.313946,-30.68843
-51.31942,-30.679825
-51.316578,-30.676485
-51.317652,-30.64809
-51.3346,-30.633715
-51.347875,-30.63144
-51.364085,-30.633167
-51.377018,-30.640302
-51.386952,-30.654949
-51.385663,-30.662161
-51.391062,-30.668665
-51.400212,-30.712992
-51.405818,-30.756677
-51.404265,-30.782855
-51.390568,-30.84022
-51.381704,-30.860868
-51.368999,-30.874281
-51.390073,-30.87982
-51.445048,-30.871053
-51.447677,-30.873549
-51.476655,-30.889295
-51.483932,-30.897044
-51.496622,-30.915322
-51.499925,-30.929977
-51.499984,-30.951924
-51.499766,-30.972341
-51.485705,-31.026209
-51.459996,-31.075169
-51.449412,-31.085213
-51.440575,-31.087734
-51.461505,-31.0966
-51.540492,-31.112732
-51.554477,-31.113996
-51.567261,-31.128553
-51.601953,-31.131668
-51.617979,-31.139485
-51.628655,-31.152881
-51.639413,-31.180657
-51.643004,-31.202595
-51.642558,-31.226003
-51.634446,-31.255413
-51.628273,-31.265378
-51.616708,-31.267614
-51.664214,-31.271042
-51.70666,-31.265548
-51.720556,-31.269199
-51.737456,-31.280759
-51.749083,-31.277237
-51.745825,-31.282444
-51.753148,-31.279865
-51.757136,-31.286058
-51.767546,-31.282618
-51.768774,-31.278293
-51.790464,-31.273194
-51.811731,-31.285676
-51.826764,-31.302774
-51.833919,-31.306323
-51.843924,-31.323175
-51.857726,-31.331763
-51.855237,-31.336285
-51.860229,-31.331554
-51.857465,-31.315991
-51.872459,-31.300256
-51.867111,-31.296526
-51.86999,-31.294778
-51.876121,-31.298457
-51.875028,-31.308967
-51.882707,-31.314917
-51.878815,-31.324379
-51.892076,-31.315609
-51.919451,-31.310693
-51.931818,-31.321008
-51.930358,-31.328308
-51.921434,-31.327797
-51.922977,-31.33179
-51.948632,-31.339249
-51.960271,-31.3532
-51.962409,-31.369954
-51.951795,-31.375387
-51.968146,-31.37808
-51.98245,-31.385983
-51.99368,-31.413496
-52.010225,-31.500869
-52.017924,-31.540265
-52.011379,-31.585579
-52.013441,-31.597127
-52.009922,-31.597568
-52.010035,-31.614086
-52.030641,-31.692272
-52.036015,-31.695715
-52.057208,-31.683132
-52.058864,-31.678943
-52.06644,-31.681624
-52.069606,-31.67705
-52.076891,-31.68191
-52.104133,-31.68459
-52.149893,-31.698274
-52.160192,-31.70503
-52.200899,-31.728646
-52.225756,-31.751825
-52.226697,-31.767859
-52.218977,-31.783428
-52.223181,-31.788975
-52.215508,-31.799262
-52.213411,-31.809797
-52.217087,-31.811074
-52.21932,-31.804353
-52.223448,-31.813306
-52.229393,-31.806472
-52.230492,-31.809002
-52.236141,-31.804914
-52.222698,-31.819542
-52.223001,-31.843301
-52.226696,-31.848407
-52.232683,-31.840893
-52.240448,-31.838394
-52.253431,-31.842407
-52.256816,-31.849277
-52.250052,-31.875369
-52.234473,-31.894613
-52.228937,-31.895523
-52.228552,-31.884286
-52.23625,-31.883173
-52.238214,-31.879694
-52.232157,-31.87384
-52.221408,-31.872436
-52.196495,-31.896668
-52.173693,-31.908469
-52.147323,-31.915506
-52.133009,-31.923656
-52.126937,-31.933152
-52.112909,-31.943027
-52.113095,-31.955858
-52.115032,-31.94772
-52.121754,-31.944905
-52.134227,-31.950853
-52.144216,-31.951439
-52.142274,-31.936127
-52.145414,-31.928517
-52.150655,-31.928203
-52.155514,-31.933792
-52.148323,-31.946982
-52.150494,-31.950642
-52.166976,-31.944077
-52.175041,-31.953344
-52.185356,-31.950648
-52.189233,-31.957395
-52.187521,-31.963635
-52.203306,-31.963427
-52.207433,-31.966356
-52.218621,-31.959924
-52.223301,-31.972446
-52.23939,-31.985163
-52.238348,-31.988831
-52.234149,-32.016463
-52.243817,-32.026815
-52.248222,-32.051651
-52.226267,-32.035721
-52.212356,-32.035796
-52.201496,-32.040158
-52.19367,-32.058857
-52.20844,-32.060327
-52.214426,-32.072226
-52.225981,-32.068258
-52.232843,-32.07069
-52.229389,-32.073961
-52.231499,-32.076095
-52.238098,-32.078768
-52.230818,-32.081452
-52.227922,-32.084721
-52.217147,-32.084559
-52.20801,-32.071105
-52.203084,-32.070174
-52.204397,-32.075192
-52.172872,-32.056094
-52.164082,-32.056041
-52.136219,-32.045904
-52.11818,-32.035598
-52.110533,-32.024367
-52.112631,-32.017505
-52.106445,-32.015149
-52.098591,-32.021946
-52.095172,-32.018193
-52.098821,-32.004277
-52.131749,-32.015297
-52.154264,-32.026475
-52.181271,-32.030464
-52.201527,-32.023931
-52.205808,-32.010225
-52.194505,-32.006222
-52.19247,-31.998111
-52.196083,-31.992448
-52.185657,-31.981496
-52.175568,-31.979238
-52.163149,-31.983018
-52.148631,-31.980824
-52.139077,-31.983412
-52.122939,-31.980623
-52.122296,-31.972207
-52.136442,-31.972409
-52.140324,-31.966886
-52.134679,-31.963269
-52.149502,-31.957243
-52.128205,-31.958649
-52.129573,-31.964479
-52.135805,-31.967104
-52.134547,-31.970884
-52.120194,-31.968458
-52.119646,-31.977997
-52.113101,-31.978079
-52.096133,-31.996109
-52.095998,-32.010876
-52.092445,-32.013161
-52.089801,-32.022619
-52.093959,-32.018309
-52.098079,-32.02399
-52.108945,-32.019434
-52.109234,-32.02439
-52.108819,-32.027386
-52.096594,-32.029643
-52.068427,-32.030086
-52.063614,-32.046519
-52.06623,-32.050917
-52.070718,-32.047468
-52.075752,-32.031363
-52.071912,-32.052209
-52.082091,-32.053314
-52.080082,-32.050552
-52.083221,-32.050093
-52.08767,-32.059285
-52.088498,-32.04911
-52.09645,-32.049371
-52.100589,-32.046099
-52.103834,-32.04989
-52.118241,-32.052545
-52.138679,-32.061869
-52.149648,-32.075002
-52.155854,-32.09748
-52.153694,-32.10706
-52.157756,-32.112737
-52.148104,-32.115962
-52.133917,-32.098816
-52.119282,-32.091435
-52.102239,-32.067279
-52.08968,-32.060509
-52.084944,-32.061711
-52.085224,-32.066746
-52.098722,-32.083167
-52.105064,-32.107366
-52.099412,-32.159261
-52.08348,-32.183829
-52.098685,-32.162053
-52.117662,-32.166159
-52.156459,-32.190548
-52.186051,-32.215929
-52.231861,-32.256998
-52.26247,-32.295076
-52.306938,-32.36146
-52.342182,-32.426513
-52.371067,-32.489581
-52.416073,-32.607211
-52.425738,-32.642086
-52.448445,-32.735595
-52.468023,-32.798277
-52.511995,-32.903107
-52.553172,-32.972798
-52.602287,-33.071178
-52.629227,-33.116108
-52.662382,-33.161009
-52.738664,-33.250235
-52.795733,-33.302479
-53.043709,-33.498032
-53.152135,-33.589386
-53.230783,-33.647269
-53.282958,-33.683574
-53.355485,-33.733405
-53.373163,-33.74554
-53.385866,-33.748289
-53.397167,-33.752014
-53.402619,-33.748659
-53.41875,-33.748794
-53.423238,-33.744578
-53.433325,-33.73863
-53.432061,-33.730921
-53.439001,-33.713383
-53.437394,-33.702138
-53.443304,-33.696749
-53.440888,-33.694515
-53.485071,-33.692083
-53.523099,-33.689976
-53.532652,-33.689445
-53.529765,-33.687439
-53.531332,-33.678939
-53.52485,-33.674642
-53.532068,-33.667686
-53.530889,-33.660663
-53.536186,-33.649495
-53.529962,-33.64417
-53.526362,-33.626226
-53.536223,-33.614609
-53.531515,-33.601054
-53.530043,-33.611993
-53.524031,-33.616459
-53.51273,-33.598743
-53.515969,-33.584764
-53.510875,-33.573142
-53.51529,-33.553887
-53.509012,-33.527993
-53.498626,-33.543647
-53.472497,-33.548706
-53.483872,-33.550279
-53.481004,-33.5627
-53.490128,-33.558231
-53.48848,-33.565573
-53.479694,-33.572699
-53.461327,-33.575243
-53.450448,-33.570188
-53.449603,-33.563471
-53.457407,-33.551125
-53.465796,-33.554421
-53.454171,-33.535314
-53.451436,-33.512412
-53.442836,-33.502829
-53.445711,-33.514002
-53.449783,-33.514719
-53.441252,-33.519383
-53.434646,-33.500333
-53.435221,-33.498524
-53.426977,-33.446463
-53.42878,-33.420551
-53.434665,-33.402546
-53.443041,-33.380318
-53.470832,-33.260789
-53.431104,-33.156041
-53.426741,-33.153296
-53.426323,-33.148228
-53.426892,-33.140309
-53.411119,-33.108297
-53.406383,-33.108147
-53.41052,-33.114948
-53.405757,-33.126582
-53.412709,-33.116462
-53.424324,-33.15613
-53.412817,-33.163735
-53.407109,-33.162991
-53.392209,-33.151123
-53.386444,-33.13674
-53.377654,-33.130747
-53.3551,-33.106942
-53.332986,-33.06892
-53.319757,-33.054772
-53.316069,-33.056924
-53.317352,-33.065467
-53.322246,-33.06372
-53.326297,-33.080058
-53.313969,-33.093567
-53.277364,-33.109291
-53.261755,-33.109477
-53.253939,-33.099382
-53.236599,-33.067485
-53.202761,-33.037447
-53.166649,-32.979537
-53.15998,-32.969608
-53.158105,-32.957137
-53.166946,-32.906218
-53.163139,-32.909356
-53.160814,-32.900359
-53.165422,-32.879749
-53.156279,-32.83984
-53.142087,-32.806166
-53.126695,-32.793715
-53.110529,-32.804511
-53.10889,-32.810237
-53.11341,-32.804674
-53.116115,-32.804444
-53.115596,-32.807952
-53.101271,-32.821918
-53.085389,-32.831493
-53.072769,-32.832975
-53.058617,-32.822104
-53.042456,-32.800205
-52.99258,-32.754672
-52.98849,-32.743738
-52.98657,-32.752171
-52.99479,-32.760734
-53.001465,-32.776454
-53.001263,-32.794377
-52.985614,-32.816749
-52.960708,-32.841483
-52.935089,-32.863121
-52.925381,-32.866021
-52.898532,-32.890698
-52.862912,-32.908998
-52.833486,-32.913822
-52.804653,-32.906111
-52.772095,-32.885328
-52.750663,-32.862326
-52.704655,-32.792097
-52.689828,-32.759937
-52.62074,-32.638086
-52.611668,-32.620404
-52.602002,-32.581484
-52.5898,-32.542828
-52.586205,-32.526668
-52.593154,-32.49226
-52.594997,-32.488144
-52.629336,-32.417843
-52.674561,-32.347308
-52.691962,-32.32623
-52.694894,-32.317864
-52.692063,-32.299013
-52.682077,-32.264943
-52.656603,-32.205844
-52.628483,-32.161965
-52.630234,-32.154907
-52.622406,-32.143907
-52.626505,-32.14749
-52.659427,-32.154961
-52.669339,-32.15953
-52.673352,-32.165415
-52.694881,-32.159952
-52.698655,-32.16922
-52.713109,-32.169103
-52.719463,-32.174336
-52.726101,-32.17023
-52.739976,-32.166234
-52.736788,-32.172397
-52.748777,-32.1744
-52.745355,-32.176061
-52.747861,-32.178016
-52.737531,-32.17546
-52.741027,-32.182797
-52.735802,-32.180997
-52.736753,-32.186225
-52.726612,-32.18852
-52.73234,-32.199249
-52.732015,-32.191791
-52.735797,-32.190602
-52.739494,-32.193534
-52.750616,-32.193665
-52.762319,-32.199088
-52.762481,-32.202363
-52.774138,-32.205533
-52.769022,-32.206474
-52.776259,-32.21263
-52.761576,-32.204779
-52.764426,-32.207121
-52.759781,-32.209045
-52.760619,-32.213701
-52.753836,-32.207366
-52.743273,-32.210396
-52.736976,-32.202097
-52.729592,-32.207428
-52.729091,-32.213013
-52.740335,-32.221963
-52.747247,-32.213925
-52.754657,-32.212349
-52.773947,-32.231683
-52.783333,-32.268623
-52.795586,-32.270907
-52.797175,-32.276502
-52.78752,-32.280088
-52.795185,-32.287423
-52.807125,-32.311731
-52.806875,-32.31805
-52.810733,-32.317298
-52.813659,-32.321031
-52.799202,-32.333308
-52.814741,-32.3248
-52.820231,-32.331166
-52.819878,-32.339829
-52.808494,-32.352778
-52.798912,-32.351561
-52.788356,-32.344118
-52.792222,-32.352178
-52.802548,-32.359139
-52.787666,-32.379477
-52.78312,-32.372975
-52.772315,-32.377408
-52.765051,-32.373036
-52.765754,-32.367834
-52.760441,-32.367879
-52.762167,-32.361691
-52.757709,-32.358934
-52.766742,-32.35686
-52.770533,-32.352314
-52.755164,-32.357118
-52.758566,-32.368282
-52.752259,-32.364243
-52.743521,-32.36586
-52.751291,-32.359663
-52.721582,-32.372564
-52.72214,-32.385057
-52.745714,-32.41081
-52.789577,-32.444255
-52.842006,-32.45848
-52.879695,-32.461161
-52.919306,-32.469984
-52.947732,-32.48085
-52.957836,-32.490682
-52.962547,-32.495847
-52.97019,-32.499151
-52.982659,-32.510499
-52.987177,-32.523831
-52.995452,-32.582605
-53.000789,-32.597801
-53.009277,-32.607631
-53.020094,-32.613001
-53.054046,-32.615344
-53.070013,-32.622142
-53.076955,-32.627752
-53.082199,-32.647509
-53.084633,-32.658172
-53.108515,-32.642944
-53.128368,-32.638393
-53.146704,-32.640539
-53.166711,-32.648516
-53.174717,-32.656676
-53.182135,-32.656367
-53.186652,-32.645303
-53.236609,-32.631172
-53.242805,-32.626434
-53.249943,-32.603984
-53.271241,-32.605336
-53.280206,-32.61982
-53.287774,-32.622574
-53.296639,-32.616755
-53.30427,-32.605154
-53.320746,-32.596791
-53.332886,-32.585865
-53.336835,-32.584976
-53.349351,-32.592948
-53.355592,-32.591332
-53.37017,-32.571621
-53.378181,-32.572528
-53.388617,-32.587515
-53.409839,-32.576489
-53.421061,-32.559006
-53.425046,-32.559122
-53.427904,-32.566129
-53.432332,-32.566226
-53.442056,-32.539466
-53.458143,-32.522374
-53.457158,-32.51586
-53.46408,-32.503088
-53.462837,-32.498978
-53.466943,-32.493034
-53.463728,-32.485468
-53.471343,-32.480503
-53.480162,-32.484692
-53.50298,-32.480966
-53.515483,-32.487808
-53.52111,-32.480625
-53.526718,-32.487916
-53.544769,-32.478178
-53.542251,-32.472321
-53.557565,-32.471704
-53.567073,-32.459134
-53.583074,-32.452276
-53.588089,-32.436282
-53.600424,-32.430972
-53.613035,-32.418581
-53.611636,-32.402625
-53.625916,-32.390653
-53.644649,-32.384618
-53.643292,-32.374274
-53.632887,-32.350426
-53.643314,-32.336855
-53.643809,-32.324444
-53.655923,-32.319645
-53.655194,-32.312418
-53.646967,-32.313189
-53.642686,-32.297162
-53.656403,-32.288413
-53.656296,-32.279249
-53.664913,-32.275192
-53.676953,-32.259836
-53.676428,-32.237993
-53.68517,-32.22006
-53.692842,-32.214229
-53.694232,-32.204928
-53.703855,-32.207743
-53.710999,-32.199659
-53.702418,-32.189908
-53.712691,-32.189196
-53.712552,-32.17838
-53.723364,-32.173468
-53.71714,-32.154471
-53.734453,-32.152648
-53.726511,-32.147081
-53.726676,-32.13832
-53.744183,-32.116777
-53.737909,-32.106259
-53.739807,-32.10088
-53.73222,-32.106077
-53.725409,-32.098245
-53.744335,-32.092493
-53.745673,-32.079109
-53.754531,-32.079595
-53.757091,-32.076902
-53.765035,-32.079835
-53.769003,-32.074239
-53.781288,-32.070488
-53.789293,-32.072546
-53.789459,-32.068718
-53.804617,-32.070739
-53.814758,-32.059651
-53.825638,-32.060188
-53.833275,-32.0556
-53.83444,-32.042448
-53.842634,-32.038221
-53.837599,-32.03376
-53.852231,-32.029982
-53.851268,-32.014179
-53.853869,-32.010714
-53.849973,-32.001436
-53.854424,-31.99867
-53.863811,-31.996268
-53.864996,-31.993168
-53.870245,-31.998974
-53.890759,-31.994615
-53.896652,-31.982004
-53.909333,-31.974731
-53.912721,-31.967217
-53.931882,-31.964207
-53.945684,-31.956419
-53.951727,-31.958666
-53.960626,-31.956145
-53.972377,-31.942045
-53.971058,-31.936321
-53.967686,-31.93787
-53.964792,-31.930999
-53.962022,-31.931465
-53.963148,-31.92386
-53.969077,-31.923365
-53.970019,-31.918831
-54.003909,-31.91538
-54.007441,-31.909465
-54.014664,-31.909314
-54.016213,-31.907287
-54.011582,-31.905786
-54.017229,-31.905231
-54.016024,-31.901683
-54.022737,-31.902371
-54.025572,-31.897779
-54.031663,-31.899473
-54.030941,-31.896305
-54.034741,-31.897931
-54.039544,-31.897434
-54.044779,-31.904578
-54.053514,-31.906158
-54.055356,-31.912456
-54.066906,-31.923459
-54.073339,-31.919624
-54.088017,-31.936232
-54.090895,-31.931259
-54.100413,-31.928309
-54.109107,-31.908934
-54.140288,-31.895167
-54.142291,-31.884221
-54.154955,-31.876981
-54.17423,-31.861781
-54.218847,-31.828702
-54.454497,-31.65334
-54.451827,-31.641538
-54.454478,-31.631078
-54.459999,-31.628725
-54.467077,-31.613432
-54.457378,-31.60803
-54.457576,-31.602454
-54.45291,-31.60437
-54.453103,-31.60084
-54.464133,-31.589821
-54.469414,-31.593329
-54.474489,-31.570939
-54.481193,-31.570402
-54.493669,-31.560415
-54.490992,-31.552456
-54.514017,-31.514004
-54.520534,-31.509368
-54.52449,-31.510561
-54.524138,-31.506648
-54.532354,-31.502097
-54.547096,-31.498951
-54.553246,-31.492919
-54.557222,-31.495115
-54.559941,-31.487893
-54.574576,-31.482275
-54.579944,-31.467076
-54.58754,-31.460266
-54.586314,-31.457113
-54.670121,-31.454377
-54.683693,-31.445084
-54.694819,-31.445125
-54.697202,-31.437599
-54.701384,-31.435838
-54.703328,-31.440009
-54.718731,-31.439224
